user_id,email,first_name,last_name,signup_date,country,age,customer_segment
5965,rjackson@example.com,Kelsey,Barrera,2024-07-02,Guam,54,Premium
5966,donald67@example.net,Dylan,Patrick,2025-05-16,Afghanistan,63,Basic
5967,devin19@example.net,Micheal,Jones,2024-04-05,Morocco,31,Basic
5968,hernandezpamela@example.org,Courtney,Hunter,2024-01-24,Lebanon,25,Basic
5969,harrelllaurie@example.com,Amy,Turner,2024-01-04,United States of America,51,Basic
5970,janet11@example.com,Jason,Jones,2023-10-03,Spain,29,Premium
5971,goodmanmichael@example.com,Karina,Johnson,2024-05-12,Heard Island and McDonald Islands,64,Premium
5972,richard37@example.net,Samuel,Wright,2023-10-21,French Polynesia,70,Standard
5973,evelynramirez@example.org,Jonathan,Fox,2024-08-31,Latvia,46,Premium
5974,mthomas@example.net,Edward,Johnson,2024-01-31,Fiji,59,Premium
5975,blakeburch@example.com,Alan,Shannon,2024-11-27,Antarctica (the territory South of 60 deg S),66,Premium
5976,zdavidson@example.org,Joseph,Rhodes,2025-03-30,French Polynesia,49,Premium
5977,ashleysantos@example.org,Natasha,Ramsey,2024-02-20,American Samoa,19,Premium
5978,lhaynes@example.com,Karen,Hunter,2025-01-17,Syrian Arab Republic,44,Premium
5979,brian54@example.com,Madeline,Wolf,2025-06-04,Svalbard & Jan Mayen Islands,31,Standard
5980,boydjames@example.net,Suzanne,Dixon,2025-01-12,Honduras,63,Standard
5981,reesealyssa@example.org,Latoya,Beck,2024-03-22,Lebanon,68,Premium
5982,pwise@example.net,Rachel,Gray,2024-03-14,Peru,33,Premium
5983,aimee45@example.com,Jason,Martinez,2024-06-21,Liberia,36,Standard
5984,daniel53@example.net,Cheyenne,Hansen,2023-12-26,Turks and Caicos Islands,25,Standard
5985,sherry42@example.org,Jose,Johnson,2024-08-03,Maldives,68,Standard
5986,odonnellamanda@example.net,Laurie,Lambert,2024-07-01,Armenia,18,Basic
5987,stefanie06@example.com,David,Archer,2025-01-03,Russian Federation,32,Premium
5988,tlamb@example.org,Allison,Jones,2023-08-17,Gambia,55,Basic
5989,nathan79@example.com,Joseph,Zimmerman,2023-10-24,British Indian Ocean Territory (Chagos Archipelago),53,Standard
5990,reyesryan@example.org,Breanna,Reed,2024-11-13,Tonga,22,Basic
5991,april64@example.net,Ashley,Bowman,2025-05-29,United States Virgin Islands,29,Standard
5992,ajones@example.com,Tommy,Mathews,2025-06-23,Tokelau,49,Basic
5993,andres59@example.net,Andrew,Riley,2024-02-29,Ukraine,40,Standard
5994,mendozadeanna@example.org,Charles,Bryan,2024-09-28,Portugal,31,Standard
5995,rebeccaalvarado@example.com,Wayne,Taylor,2023-12-19,Timor-Leste,42,Premium
5996,okrause@example.net,Devin,Henderson,2024-01-05,South Africa,46,Standard
5997,nicholas14@example.org,Christine,Meyer,2025-04-16,Bosnia and Herzegovina,55,Basic
5998,lindseygraves@example.net,Mark,Ford,2023-09-02,Germany,23,Premium
5999,rossjeffrey@example.com,Melissa,Mclaughlin,2025-05-25,Niger,20,Premium
6000,dean79@example.com,Nicholas,Austin,2024-01-10,Norfolk Island,37,Premium
6001,ashleyrosario@example.net,Abigail,Fernandez,2023-09-20,Greece,54,Basic
6002,aolson@example.net,Travis,Jackson,2023-09-12,Peru,34,Standard
6003,sandra78@example.com,Kevin,Wells,2024-09-02,Argentina,47,Basic
6004,josephpeterson@example.net,Rachel,Scott,2024-06-23,Namibia,61,Standard
6005,bryantolivia@example.com,William,Avila,2024-04-11,Switzerland,35,Basic
6006,annerodriguez@example.com,Kelly,Hicks,2025-06-03,Germany,52,Premium
6007,francescoleman@example.net,Amanda,Lang,2023-06-30,Sierra Leone,58,Premium
6008,susan47@example.com,Eric,Wolfe,2025-02-01,Anguilla,69,Premium
6009,bakeredwin@example.com,Anthony,Jones,2024-07-02,Mauritania,54,Premium
6010,penathomas@example.net,Alexander,Adams,2025-03-19,New Caledonia,21,Basic
6011,gdavis@example.net,Gail,Harris,2024-06-09,Italy,19,Standard
6012,davidwoodward@example.net,Alexander,Rush,2023-12-07,Reunion,53,Basic
6013,kevinwilliams@example.org,Ryan,Turner,2024-03-19,Taiwan,40,Basic
6014,cynthia77@example.com,Lori,Summers,2024-05-30,Egypt,23,Premium
6015,gomeznicholas@example.org,Joseph,Wheeler,2024-10-30,Saint Helena,46,Premium
6016,doylekenneth@example.net,Michael,Garcia,2025-05-13,Somalia,45,Premium
6017,maddentracy@example.net,Shannon,Johnson,2024-11-24,Cyprus,70,Premium
6018,denise15@example.org,Terri,Klein,2025-06-11,Niger,64,Basic
6019,nelsonkristina@example.org,Jonathan,Rose,2023-08-01,Norfolk Island,30,Premium
6020,robert03@example.org,Susan,Brown,2024-07-17,Iraq,20,Standard
6021,vargassteven@example.net,Virginia,Logan,2025-04-08,Hungary,49,Standard
6022,jessicadixon@example.net,Amy,Walker,2024-03-05,Cocos (Keeling) Islands,34,Standard
6023,carlacarpenter@example.com,Scott,Gibson,2024-02-03,New Zealand,65,Premium
6024,progers@example.org,John,Mitchell,2023-11-21,Mexico,44,Premium
6025,james99@example.net,Veronica,Lee,2023-08-18,Georgia,27,Basic
6026,kwilson@example.com,Danny,Clark,2023-10-15,Turkmenistan,48,Standard
6027,andreagray@example.org,Todd,Roy,2023-12-27,Somalia,56,Standard
6028,ostone@example.net,Tonya,Shepard,2023-11-03,Angola,28,Premium
6029,chase94@example.com,Laura,Rangel,2023-08-14,Panama,64,Standard
6030,mcculloughmichael@example.org,Gregory,Bradley,2024-07-06,Mauritius,19,Premium
6031,robertjuarez@example.net,Cheryl,Garcia,2024-04-17,Syrian Arab Republic,23,Standard
6032,laura24@example.net,Charles,Contreras,2024-05-08,Angola,29,Premium
6033,joetorres@example.org,Meghan,Swanson,2025-05-07,India,52,Basic
6034,wbowers@example.org,Kyle,Walters,2024-02-21,Cayman Islands,61,Standard
6035,brittanyanderson@example.com,Stephanie,Wilson,2023-10-13,Colombia,27,Standard
6036,fwarner@example.com,Jeffrey,Roach,2024-10-09,Russian Federation,35,Basic
6037,brenda78@example.org,Chelsea,Walker,2024-01-10,Cook Islands,41,Premium
6038,greenebrian@example.net,Anthony,Johnson,2023-08-13,Seychelles,52,Basic
6039,jill81@example.net,Matthew,Bass,2024-08-25,Mongolia,18,Premium
6040,williammullins@example.org,Christian,Garcia,2024-01-07,Finland,67,Premium
6041,karina14@example.org,Jessica,Young,2024-08-15,Panama,62,Standard
6042,linrebecca@example.net,John,Ferrell,2025-01-06,Lesotho,43,Premium
6043,zmurphy@example.com,Ryan,Adams,2025-04-02,Singapore,24,Basic
6044,jlopez@example.net,Deanna,Knox,2025-05-06,Congo,32,Standard
6045,cookphilip@example.org,Brenda,Myers,2024-06-28,Netherlands,43,Premium
6046,veronicagreene@example.net,Andrew,Watson,2024-06-03,Afghanistan,59,Basic
6047,michael97@example.com,Dakota,Hernandez,2024-06-09,Bhutan,70,Premium
6048,anthony08@example.net,Melissa,Gray,2024-09-14,Saudi Arabia,53,Standard
6049,ldaniels@example.org,Jason,Burke,2023-08-18,Samoa,65,Premium
6050,sanchezshane@example.org,Nathan,Mercer,2024-06-07,Peru,39,Basic
6051,jeffery28@example.com,John,Wood,2025-02-27,Denmark,65,Standard
6052,wayneshaw@example.com,Daniel,Roman,2024-08-09,Latvia,43,Basic
6053,rhall@example.net,Anthony,Cortez,2025-05-15,Turks and Caicos Islands,32,Premium
6054,mccoyjeremy@example.org,Manuel,Stewart,2023-07-06,Kazakhstan,49,Basic
6055,beth68@example.com,Terri,Ramos,2024-06-22,Tajikistan,58,Basic
6056,coxlynn@example.com,Christian,Fields,2023-08-01,Jamaica,67,Basic
6057,rileyvalerie@example.net,Dorothy,Farmer,2024-02-14,Lao People's Democratic Republic,18,Basic
6058,josephmann@example.net,Albert,Mathis,2024-08-21,Zimbabwe,57,Premium
6059,jerry65@example.org,Connie,Wade,2024-02-21,Guinea-Bissau,29,Premium
6060,trevinomia@example.com,Wayne,Dominguez,2023-08-26,Solomon Islands,69,Standard
6061,johnsonteresa@example.net,Ryan,Taylor,2024-08-18,El Salvador,54,Premium
6062,edwardjames@example.org,Paula,Meyer,2025-02-09,Mayotte,26,Standard
6063,johnsbrenda@example.net,Charles,Alvarez,2024-01-25,Iraq,34,Standard
6064,thomasmccormick@example.net,Stephen,Williams,2025-06-23,Egypt,32,Standard
6065,rjordan@example.net,Ashley,Castaneda,2024-10-29,Bosnia and Herzegovina,29,Basic
6066,williamsannette@example.net,Jerry,Myers,2023-12-30,Saint Kitts and Nevis,19,Standard
6067,sduke@example.com,Jason,Oconnor,2024-03-20,Senegal,25,Basic
6068,hickmanjennifer@example.net,Kathryn,Banks,2023-08-09,Djibouti,67,Standard
6069,ashleymorrow@example.org,Christopher,Shah,2023-07-11,Lebanon,34,Standard
6070,michael85@example.com,Abigail,Maynard,2024-04-05,Taiwan,30,Premium
6071,collieredward@example.com,Laurie,Howard,2023-11-26,Cayman Islands,39,Standard
6072,hernandezcathy@example.com,Kevin,Khan,2024-02-08,Ecuador,18,Standard
6073,austinjohnson@example.com,Vicki,Melendez,2023-10-13,El Salvador,65,Standard
6074,changeddie@example.net,Hunter,Liu,2025-03-10,Mauritania,21,Standard
6075,bleach@example.net,Susan,Simpson,2023-07-17,Qatar,37,Standard
6076,osbornolivia@example.org,Jennifer,Kane,2023-07-17,Monaco,48,Premium
6077,curtisrobert@example.org,Matthew,Anderson,2025-03-29,Ghana,59,Premium
6078,christina05@example.org,Anna,Miller,2023-11-13,Germany,49,Basic
6079,iansmith@example.net,Kimberly,Richards,2023-11-05,Venezuela,66,Premium
6080,daniel04@example.org,Gene,Beck,2024-12-11,Brunei Darussalam,58,Standard
6081,padillamelissa@example.org,Ashley,Hunter,2024-11-18,Venezuela,19,Basic
6082,xwilkinson@example.net,Shelley,Rosario,2024-05-14,Liberia,20,Standard
6083,john44@example.net,Ian,Kennedy,2023-11-17,Belarus,52,Basic
6084,kclarke@example.org,Peggy,Johnson,2024-08-19,Pitcairn Islands,55,Standard
6085,fedwards@example.com,David,Schaefer,2025-06-18,Cayman Islands,20,Standard
6086,donaldrichard@example.com,Brian,Velez,2024-08-21,Israel,69,Premium
6087,claytonlindsay@example.org,Matthew,Hernandez,2024-09-14,Zambia,58,Premium
6088,qgarcia@example.org,Stephanie,Gray,2023-10-18,Serbia,22,Basic
6089,garnerdavid@example.com,Stephanie,Brown,2024-03-16,Saudi Arabia,33,Basic
6090,nathan99@example.com,Matthew,Dickson,2024-01-20,Malta,34,Basic
6091,luisdavis@example.com,Christopher,Hamilton,2025-02-22,Liberia,55,Basic
6092,evan41@example.com,Diana,Lozano,2023-09-28,Belgium,34,Basic
6093,wescobar@example.org,Kimberly,Davis,2023-12-10,Cambodia,63,Basic
6094,simstoni@example.com,Angela,Cabrera,2023-07-29,Sudan,62,Basic
6095,robertwilson@example.org,Sandra,Rodriguez,2024-08-11,Solomon Islands,67,Basic
6096,mcdonaldkatie@example.com,Andrea,Johnson,2024-07-29,South Georgia and the South Sandwich Islands,18,Premium
6097,whitney01@example.net,Ruth,Bennett,2023-08-07,Egypt,56,Basic
6098,carlos04@example.org,Grace,Perez,2025-01-02,Mali,45,Standard
6099,stanley15@example.com,Brian,Reeves,2025-04-09,Namibia,36,Premium
6100,walterwilliams@example.com,Amy,Young,2024-04-26,United Arab Emirates,59,Standard
6101,nelsonkyle@example.com,Adam,Villanueva,2025-02-15,Vietnam,56,Basic
6102,johnsonteresa@example.net,Alicia,Daniels,2023-10-28,Grenada,62,Premium
6103,mccartyjerry@example.org,Robert,Rodriguez,2023-09-18,Philippines,24,Basic
6104,susan06@example.org,Joe,Cox,2024-10-15,Grenada,39,Premium
6105,ole@example.net,Michael,Skinner,2024-10-08,Wallis and Futuna,19,Standard
6106,kristihanson@example.net,Christina,Soto,2024-03-18,Paraguay,41,Basic
6107,marvin89@example.com,Jorge,Cain,2025-01-23,Micronesia,55,Basic
6108,brownchad@example.net,Amber,Murray,2025-04-07,Palestinian Territory,49,Basic
6109,william25@example.org,Scott,Martinez,2025-04-25,Pakistan,58,Standard
6110,heatherholloway@example.net,Evan,Carter,2024-01-14,French Polynesia,47,Premium
6111,ylewis@example.org,Sharon,Hays,2024-09-02,Cook Islands,53,Premium
6112,rgreer@example.net,Kaitlin,Mora,2025-03-30,French Southern Territories,66,Standard
6113,acontreras@example.net,Ann,Gonzalez,2025-04-16,Kenya,58,Premium
6114,clarkelizabeth@example.org,Cheryl,Wilson,2023-10-01,Tokelau,23,Basic
6115,kevingordon@example.org,Christine,Kramer,2024-02-08,Comoros,41,Standard
6116,audrey57@example.com,Michael,Acevedo,2024-04-15,Trinidad and Tobago,45,Basic
6117,beverly31@example.org,Laurie,Davis,2023-11-05,Afghanistan,44,Premium
6118,juarezjesus@example.net,Wayne,Rubio,2025-05-06,Aruba,24,Premium
6119,lmorris@example.org,Jose,Jordan,2024-05-25,Jersey,38,Premium
6120,xbrown@example.com,Tiffany,Branch,2024-12-14,Saint Martin,45,Basic
6121,bsmith@example.org,Lauren,Jensen,2024-04-27,Armenia,65,Premium
6122,jlawson@example.com,Robert,Mcgee,2024-01-20,Jamaica,53,Basic
6123,david38@example.com,Todd,Steele,2025-05-21,Jamaica,62,Premium
6124,kristinstewart@example.org,Jacob,Rich,2023-12-18,Ghana,36,Basic
6125,gonzalezsean@example.net,Cory,Richard,2024-04-14,Central African Republic,42,Standard
6126,john29@example.org,Andrew,Ward,2023-07-08,Japan,41,Basic
6127,smithbrandon@example.org,Keith,Moore,2023-11-18,Finland,39,Standard
6128,sanchezerin@example.org,Theresa,Foley,2024-04-14,Vanuatu,23,Premium
6129,uchapman@example.org,Elizabeth,Gonzalez,2023-10-17,Turks and Caicos Islands,21,Basic
6130,merrittmichael@example.org,Courtney,Sullivan,2025-06-05,Peru,18,Standard
6131,dsantiago@example.org,Heather,Rodriguez,2023-10-02,Wallis and Futuna,58,Premium
6132,daniel15@example.org,Jasmine,Garcia,2024-01-14,Bahamas,26,Basic
6133,gweaver@example.org,Michelle,Miles,2023-11-04,Rwanda,67,Basic
6134,garymartinez@example.org,Angela,Baker,2023-12-27,Taiwan,54,Premium
6135,briananderson@example.net,James,Turner,2024-07-23,Slovakia (Slovak Republic),35,Standard
6136,joshuasharp@example.net,Gregory,Reed,2025-02-07,Venezuela,70,Premium
6137,holdenjeremy@example.net,Gloria,Eaton,2025-04-02,Mauritania,34,Standard
6138,jhubbard@example.net,James,Hull,2024-12-15,Sri Lanka,54,Standard
6139,browndana@example.com,Kiara,Stevens,2023-08-26,Sao Tome and Principe,57,Standard
6140,leah95@example.com,Sarah,Roberts,2024-06-17,Holy See (Vatican City State),34,Premium
6141,nancyfloyd@example.org,Omar,Hughes,2025-02-06,Iraq,47,Premium
6142,andrewsashley@example.net,Steven,Bishop,2024-08-02,Egypt,42,Premium
6143,hmorris@example.org,Virginia,Harper,2024-03-07,French Polynesia,40,Basic
6144,gutierrezlori@example.net,Michael,Thompson,2023-11-30,Saudi Arabia,46,Premium
6145,carterkyle@example.net,Robin,Benton,2025-03-17,Netherlands,64,Basic
6146,lisafisher@example.com,Andrew,Cunningham,2025-02-03,Kazakhstan,62,Premium
6147,wstone@example.com,Brianna,Wilson,2024-11-25,Thailand,32,Premium
6148,christyclark@example.net,Paul,Swanson,2023-12-01,Serbia,57,Standard
6149,james27@example.com,Ronald,Sanchez,2024-03-15,Ghana,20,Basic
6150,ireed@example.org,Derek,Sanford,2025-01-24,Equatorial Guinea,20,Premium
6151,theresa01@example.net,Yolanda,Cuevas,2025-05-30,Central African Republic,29,Standard
6152,mark84@example.com,Ann,Foster,2024-09-11,Libyan Arab Jamahiriya,67,Standard
6153,duncanregina@example.com,Robert,Griffin,2025-05-10,Sudan,38,Standard
6154,florestroy@example.com,Donna,Smith,2024-12-09,Italy,21,Basic
6155,chad35@example.net,John,Hamilton,2024-12-27,Saint Pierre and Miquelon,19,Standard
6156,angelaaustin@example.org,Aaron,Dunlap,2023-12-31,Guam,66,Premium
6157,riveratimothy@example.net,Bradley,Anderson,2024-07-30,Singapore,49,Basic
6158,reynoldsmatthew@example.org,Ashley,Boyd,2025-06-03,Somalia,68,Standard
6159,opeterson@example.org,Kevin,Thomas,2024-12-15,Nepal,46,Basic
6160,steven63@example.com,Mackenzie,Norton,2024-08-13,Burkina Faso,55,Premium
6161,mooreerica@example.net,Tracey,Randolph,2024-09-21,Armenia,59,Premium
6162,adamsmith@example.com,Anna,Mueller,2023-10-26,Slovakia (Slovak Republic),41,Standard
6163,kathleen63@example.org,Sheila,Allen,2024-09-17,Mali,62,Premium
6164,hallcatherine@example.com,Diana,Hamilton,2024-06-30,Samoa,40,Standard
6165,bartlettgina@example.com,Joseph,Williams,2024-02-17,Antigua and Barbuda,65,Basic
6166,deborahdavis@example.org,Zachary,Ayers,2025-03-08,United States of America,59,Basic
6167,jessica73@example.com,Jason,Callahan,2025-02-22,Iran,70,Premium
6168,phelpsalice@example.org,Brian,Moran,2024-03-12,Aruba,46,Standard
6169,benjamin78@example.com,Jill,Carpenter,2024-05-31,Sweden,56,Premium
6170,phyllisfleming@example.com,Christopher,Odonnell,2023-09-24,Grenada,70,Basic
6171,david19@example.com,Joshua,Lopez,2024-06-28,Sierra Leone,68,Premium
6172,blackshane@example.org,Mary,Jackson,2024-04-05,Senegal,69,Basic
6173,karen25@example.org,Angela,Gentry,2023-09-24,Bolivia,65,Standard
6174,bradleyalexander@example.net,Alisha,Lopez,2024-05-02,Austria,25,Premium
6175,fosterkatherine@example.org,Raymond,Kelley,2024-05-27,Nauru,68,Premium
6176,eedwards@example.com,Amanda,Gross,2024-03-26,Peru,63,Standard
6177,vevans@example.com,Megan,Noble,2023-08-29,Sweden,61,Standard
6178,dgregory@example.org,Allen,Matthews,2024-07-11,Bahamas,46,Basic
6179,xcarpenter@example.org,Mark,Phillips,2024-02-25,Ghana,36,Basic
6180,twilson@example.net,Michael,Lawrence,2025-01-09,Sudan,31,Standard
6181,carolyn24@example.org,Jenna,Munoz,2025-05-22,Netherlands,36,Basic
6182,sharonmorris@example.org,Tracy,Jenkins,2024-12-31,Paraguay,29,Premium
6183,scottlopez@example.net,Chris,Hawkins,2023-07-05,Norway,53,Basic
6184,zthomas@example.com,Denise,Williams,2024-09-30,Chile,58,Premium
6185,shannonporter@example.org,Nicole,Carey,2024-07-30,Jordan,58,Premium
6186,michelle79@example.org,Ashley,Rivera,2024-12-03,Saint Lucia,20,Basic
6187,ericdaniels@example.net,James,Morrison,2024-02-18,Vanuatu,22,Basic
6188,kelly42@example.org,Danny,Carter,2024-02-08,Dominican Republic,43,Premium
6189,vshaw@example.net,Melissa,Rodriguez,2024-12-11,Equatorial Guinea,61,Basic
6190,lisagarza@example.net,Daniel,Scott,2024-07-20,Ghana,24,Basic
6191,jonesanna@example.org,John,Bernard,2024-12-23,Ukraine,24,Basic
6192,allenkerry@example.net,Kathleen,Williams,2025-06-10,Anguilla,39,Basic
6193,johnnyhansen@example.org,Barbara,Mooney,2023-10-05,Libyan Arab Jamahiriya,19,Premium
6194,jacob76@example.com,Emma,Russo,2024-07-26,Serbia,38,Standard
6195,krystal23@example.net,Melissa,Garrett,2024-08-07,Morocco,53,Basic
6196,williamforbes@example.com,Theresa,Lutz,2024-06-11,Northern Mariana Islands,43,Basic
6197,ana01@example.com,Douglas,Conway,2024-10-25,Brunei Darussalam,44,Standard
6198,kimkatherine@example.net,Carol,Weiss,2025-03-12,Chile,35,Basic
6199,michaelwright@example.com,Allison,Allen,2024-03-08,Bolivia,67,Basic
6200,nguyenhannah@example.com,Scott,Pittman,2025-06-13,Samoa,25,Premium
6201,henrymiguel@example.net,Joshua,Collins,2025-02-06,Syrian Arab Republic,68,Standard
6202,brandon67@example.org,Nathaniel,Williams,2023-11-10,Samoa,64,Basic
6203,scottmcdowell@example.org,Roberta,Page,2023-12-20,Mozambique,60,Premium
6204,hollyblack@example.net,Vickie,Jarvis,2023-11-22,China,39,Premium
6205,douglashoward@example.org,Hannah,Hampton,2025-03-30,Sao Tome and Principe,57,Basic
6206,sspencer@example.com,Jennifer,Garcia,2023-07-15,Falkland Islands (Malvinas),31,Basic
6207,shermankevin@example.net,Cheryl,Cruz,2025-01-01,Heard Island and McDonald Islands,61,Standard
6208,carneystacy@example.com,Tiffany,Schwartz,2025-05-29,Jamaica,32,Standard
6209,howardgary@example.org,Eddie,Bailey,2024-08-16,Botswana,29,Basic
6210,moralesnicole@example.com,Jamie,Garrison,2024-12-26,Bouvet Island (Bouvetoya),70,Standard
6211,amynovak@example.net,Nicole,Wood,2024-06-01,Honduras,30,Standard
6212,lopezstephanie@example.net,Darryl,Rodriguez,2025-04-16,Senegal,35,Standard
6213,srodriguez@example.com,Robert,Potter,2024-03-19,Chile,47,Basic
6214,thomasford@example.org,Michael,Henry,2025-06-16,United States Virgin Islands,45,Premium
6215,efoster@example.net,John,Newton,2025-03-04,Armenia,47,Standard
6216,michaelperkins@example.net,Kayla,Perry,2024-11-01,Vanuatu,69,Premium
6217,emartin@example.org,Kelsey,Ramirez,2024-09-16,Sudan,25,Basic
6218,michellehaley@example.com,Mark,Riggs,2023-08-11,Zimbabwe,22,Premium
6219,jodimclaughlin@example.net,Frank,Davis,2025-03-02,Tanzania,32,Standard
6220,hoffmanbrittany@example.com,William,Smith,2024-09-24,Tunisia,18,Basic
6221,joann50@example.net,Gene,Deleon,2023-08-11,Belize,29,Basic
6222,kflores@example.org,James,Wagner,2023-11-12,Uruguay,39,Premium
6223,laurareyes@example.com,Erik,Brewer,2024-06-23,Bangladesh,31,Basic
6224,kimedward@example.com,James,Solis,2023-12-09,Benin,24,Premium
6225,levi60@example.org,Ashley,Jimenez,2023-07-22,South Africa,58,Basic
6226,joseburgess@example.com,Keith,Evans,2024-03-27,Swaziland,56,Premium
6227,kimberlygonzalez@example.net,Christopher,Moore,2024-04-26,Afghanistan,65,Basic
6228,jamesroy@example.net,Dustin,Williams,2024-08-12,Uzbekistan,56,Premium
6229,john92@example.net,Tammy,Roman,2025-04-18,Cayman Islands,67,Standard
6230,xperkins@example.com,Richard,Santos,2025-05-19,Angola,57,Basic
6231,timothyconley@example.org,Marie,Perry,2025-05-03,Burkina Faso,51,Standard
6232,stevensonryan@example.net,Rebecca,Brown,2024-07-27,Paraguay,20,Premium
6233,richardoconnell@example.com,Deborah,Alvarez,2023-12-22,Guernsey,67,Standard
6234,jameswilliams@example.com,Susan,Gilbert,2024-01-20,Lithuania,61,Premium
6235,pereznorman@example.org,Amy,Turner,2025-03-08,Mongolia,40,Standard
6236,kevinkeith@example.com,Morgan,Welch,2025-04-03,Antarctica (the territory South of 60 deg S),42,Standard
6237,castromichele@example.com,Maria,Lawson,2023-07-23,Estonia,28,Basic
6238,jdavis@example.net,James,Jackson,2023-11-05,Myanmar,46,Basic
6239,cindy12@example.com,Thomas,Kennedy,2024-07-30,Malaysia,48,Basic
6240,kenneth55@example.org,Jake,Vance,2024-11-15,Grenada,23,Standard
6241,shelbywhite@example.net,Terri,Mills,2025-01-01,Kenya,62,Basic
6242,tcharles@example.net,Patricia,Jackson,2025-04-11,United States of America,65,Standard
6243,tayloraaron@example.net,Timothy,Henry,2025-06-16,United States of America,60,Standard
6244,vincentklein@example.org,Carlos,Kramer,2023-10-23,Mozambique,70,Basic
6245,douglassherry@example.org,Kristin,Jensen,2025-05-04,Paraguay,69,Standard
6246,patrick95@example.com,Whitney,Lewis,2024-03-12,Tonga,19,Basic
6247,michael05@example.com,Randy,Stone,2023-09-13,Kenya,61,Premium
6248,mosleytodd@example.org,Brian,Owens,2025-02-14,Gambia,68,Basic
6249,veronicagordon@example.com,Kevin,Barrera,2024-09-30,Gabon,55,Premium
6250,martinezanthony@example.org,Sandra,Robinson,2024-10-19,Niue,59,Standard
6251,faithcross@example.net,Joseph,Vaughn,2024-05-24,Guam,43,Basic
6252,greenjenny@example.org,Alicia,Anderson,2025-02-07,Iceland,57,Premium
6253,whudson@example.net,Timothy,Sandoval,2024-08-21,Thailand,25,Premium
6254,thomas16@example.net,Richard,Richardson,2023-08-13,Jamaica,58,Premium
6255,asloan@example.com,William,Hansen,2024-08-11,Bhutan,22,Standard
6256,carolinewilson@example.org,Joshua,Johns,2024-01-14,Swaziland,53,Basic
6257,hebertjennifer@example.org,James,Hines,2024-12-24,Macao,56,Basic
6258,wking@example.org,Ian,Clark,2023-09-26,Gambia,67,Basic
6259,washingtonkathleen@example.com,Amanda,Oconnell,2025-05-14,Honduras,33,Standard
6260,tmorris@example.org,Angela,Smith,2024-05-23,Oman,40,Premium
6261,troy22@example.com,Teresa,Tyler,2023-11-01,Albania,24,Standard
6262,deannaharris@example.com,Charles,Munoz,2024-10-27,Belarus,51,Premium
6263,gonzalezzachary@example.org,Jonathan,Burns,2023-08-21,Cocos (Keeling) Islands,57,Standard
6264,jameskathryn@example.org,Johnny,Simpson,2023-11-18,Kiribati,22,Premium
6265,monroeparker@example.com,Elizabeth,Carter,2024-05-13,Nauru,59,Premium
6266,hayden03@example.org,Cynthia,Roberts,2025-01-08,Panama,37,Basic
6267,morrowdiane@example.com,Scott,Johnson,2025-02-02,Georgia,29,Premium
6268,russellkenneth@example.org,Anthony,Thompson,2025-02-13,Malta,47,Premium
6269,kristen93@example.com,Sherry,Willis,2024-10-01,Marshall Islands,38,Premium
6270,julie47@example.net,Michael,Mccarty,2023-07-09,Bahamas,48,Premium
6271,emilyrobbins@example.org,Laura,Butler,2024-08-09,Cocos (Keeling) Islands,52,Basic
6272,ecollins@example.com,Kathryn,Crosby,2024-06-13,Paraguay,45,Basic
6273,cramirez@example.com,Susan,Castillo,2025-04-29,Morocco,45,Standard
6274,sanchezchristina@example.org,Hector,Villanueva,2023-07-26,Moldova,44,Basic
6275,fitzgeraldmitchell@example.com,Christopher,Evans,2023-10-13,Liberia,45,Standard
6276,jjames@example.com,Jasmine,Thompson,2023-09-04,Sudan,27,Basic
6277,carly88@example.org,April,Burns,2024-05-01,Ukraine,53,Basic
6278,andersontammy@example.com,Krista,Spears,2025-02-11,Germany,19,Premium
6279,edwardsteresa@example.net,Victor,Hull,2025-05-15,Lithuania,43,Basic
6280,hannah13@example.com,Andrew,Cook,2024-11-13,Iraq,41,Premium
6281,coxaaron@example.org,Isabella,Martin,2025-03-05,Svalbard & Jan Mayen Islands,48,Standard
6282,david52@example.net,Rodney,Woods,2023-10-29,Dominican Republic,35,Basic
6283,zachary97@example.com,Erik,Kennedy,2023-10-28,Algeria,66,Standard
6284,davidbuck@example.net,Thomas,Fletcher,2025-02-04,Niue,31,Basic
6285,catherine80@example.net,Alexis,Sanders,2024-06-14,Norway,47,Basic
6286,thomascaldwell@example.com,Eddie,Morgan,2025-06-13,Portugal,19,Standard
6287,nicholas18@example.com,Patricia,Christensen,2023-10-15,Portugal,46,Basic
6288,ksmith@example.net,Jay,Ford,2025-03-15,Kazakhstan,33,Standard
6289,marthahess@example.org,Mckenzie,Rogers,2024-03-15,Niue,32,Basic
6290,christopher80@example.com,Cody,Patel,2024-06-27,Uruguay,41,Basic
6291,pamela62@example.net,Tracy,Hill,2024-07-20,Niger,34,Basic
6292,christy09@example.org,Cheryl,Schwartz,2025-02-22,Oman,22,Basic
6293,kelli13@example.net,Micheal,Davis,2024-11-07,Namibia,25,Premium
6294,garycurry@example.org,Suzanne,Bryant,2023-10-27,Serbia,46,Standard
6295,stephaniekeller@example.net,Christopher,Torres,2023-12-24,Wallis and Futuna,32,Standard
6296,davidherrera@example.com,Derek,Black,2025-03-23,Pakistan,43,Premium
6297,vwoods@example.com,Laura,Burton,2024-01-29,Cuba,69,Basic
6298,veronicaschmidt@example.net,Tony,Lewis,2024-09-12,Brazil,65,Standard
